4.134100000000000108e+00,4.060699999999999754e+00,0.000000000000000000e+00
4.126199999999999868e+00,4.059000000000000163e+00,0.000000000000000000e+00
4.118500000000000050e+00,4.057299999999999685e+00,0.000000000000000000e+00
4.110899999999999999e+00,4.055600000000000094e+00,0.000000000000000000e+00
4.103600000000000136e+00,4.053899999999999615e+00,0.000000000000000000e+00
4.096499999999999808e+00,4.052100000000000257e+00,0.000000000000000000e+00
4.089599999999999902e+00,4.050300000000000011e+00,0.000000000000000000e+00
4.082900000000000418e+00,4.048399999999999999e+00,0.000000000000000000e+00
4.076399999999999579e+00,4.046599999999999753e+00,0.000000000000000000e+00
4.070100000000000051e+00,4.044699999999999740e+00,0.000000000000000000e+00
4.064099999999999824e+00,4.042799999999999727e+00,0.000000000000000000e+00
4.058300000000000018e+00,4.040899999999999714e+00,0.000000000000000000e+00
4.052800000000000402e+00,4.038999999999999702e+00,0.000000000000000000e+00
4.047500000000000320e+00,4.036999999999999922e+00,0.000000000000000000e+00
4.042399999999999771e+00,4.035099999999999909e+00,0.000000000000000000e+00
4.037700000000000067e+00,4.033100000000000129e+00,0.000000000000000000e+00
4.033199999999999896e+00,4.030999999999999694e+00,0.000000000000000000e+00
4.028900000000000148e+00,4.028999999999999915e+00,0.000000000000000000e+00
4.025000000000000355e+00,4.026900000000000368e+00,0.000000000000000000e+00
4.021300000000000097e+00,4.024799999999999933e+00,0.000000000000000000e+00
4.017900000000000027e+00,4.022700000000000387e+00,0.000000000000000000e+00
4.014800000000000146e+00,4.020599999999999952e+00,0.000000000000000000e+00
4.011899999999999800e+00,4.018500000000000405e+00,0.000000000000000000e+00
4.009400000000000297e+00,4.016300000000000203e+00,0.000000000000000000e+00
4.007200000000000095e+00,4.014100000000000001e+00,0.000000000000000000e+00
4.005200000000000315e+00,4.011899999999999800e+00,0.000000000000000000e+00
4.003599999999999604e+00,4.009599999999999831e+00,0.000000000000000000e+00
4.002200000000000202e+00,4.007399999999999629e+00,0.000000000000000000e+00
4.001199999999999868e+00,4.005099999999999660e+00,0.000000000000000000e+00
4.000499999999999723e+00,4.002799999999999692e+00,0.000000000000000000e+00
4.000099999999999767e+00,4.000499999999999723e+00,0.000000000000000000e+00
4.000000000000000000e+00,3.998099999999999987e+00,0.000000000000000000e+00
4.000200000000000422e+00,3.995699999999999807e+00,0.000000000000000000e+00
4.000799999999999912e+00,3.993300000000000072e+00,0.000000000000000000e+00
4.001599999999999824e+00,3.990899999999999892e+00,0.000000000000000000e+00
4.002799999999999692e+00,3.988500000000000156e+00,0.000000000000000000e+00
4.004299999999999748e+00,3.986000000000000210e+00,0.000000000000000000e+00
4.006099999999999994e+00,3.983499999999999819e+00,0.000000000000000000e+00
4.008200000000000429e+00,3.980900000000000105e+00,0.000000000000000000e+00
4.010600000000000165e+00,3.978299999999999947e+00,0.000000000000000000e+00
4.013399999999999856e+00,3.975699999999999790e+00,0.000000000000000000e+00
4.016499999999999737e+00,3.973100000000000076e+00,0.000000000000000000e+00
4.019899999999999807e+00,3.970400000000000151e+00,0.000000000000000000e+00
4.023699999999999832e+00,3.967699999999999783e+00,0.000000000000000000e+00
4.027700000000000280e+00,3.964999999999999858e+00,0.000000000000000000e+00
4.032099999999999795e+00,3.962200000000000166e+00,0.000000000000000000e+00
4.036800000000000388e+00,3.959299999999999820e+00,0.000000000000000000e+00
4.041800000000000281e+00,3.956500000000000128e+00,0.000000000000000000e+00
4.047100000000000364e+00,3.953599999999999781e+00,0.000000000000000000e+00
4.052800000000000402e+00,3.950600000000000112e+00,0.000000000000000000e+00
4.058699999999999974e+00,3.947599999999999998e+00,0.000000000000000000e+00
4.065000000000000391e+00,3.944500000000000117e+00,0.000000000000000000e+00
4.071600000000000108e+00,3.941399999999999793e+00,0.000000000000000000e+00
4.078500000000000014e+00,3.938200000000000145e+00,0.000000000000000000e+00
4.085700000000000109e+00,3.935000000000000053e+00,0.000000000000000000e+00
4.093300000000000161e+00,3.931700000000000195e+00,0.000000000000000000e+00
4.101099999999999746e+00,3.928300000000000125e+00,0.000000000000000000e+00
4.109300000000000175e+00,3.924900000000000055e+00,0.000000000000000000e+00
4.117700000000000138e+00,3.921400000000000219e+00,0.000000000000000000e+00
4.126500000000000057e+00,3.917899999999999938e+00,0.000000000000000000e+00
4.135500000000000398e+00,3.914200000000000124e+00,0.000000000000000000e+00
4.144899999999999807e+00,3.910499999999999865e+00,0.000000000000000000e+00
4.154600000000000293e+00,3.906699999999999839e+00,0.000000000000000000e+00
4.164500000000000313e+00,3.902800000000000047e+00,0.000000000000000000e+00
4.174800000000000288e+00,3.898899999999999810e+00,0.000000000000000000e+00
4.185299999999999798e+00,3.894800000000000040e+00,0.000000000000000000e+00
4.196200000000000152e+00,3.890699999999999825e+00,0.000000000000000000e+00
4.207300000000000040e+00,3.886400000000000077e+00,0.000000000000000000e+00
4.218700000000000117e+00,3.882000000000000117e+00,0.000000000000000000e+00
4.230500000000000149e+00,3.877600000000000158e+00,0.000000000000000000e+00
4.242499999999999716e+00,3.873000000000000220e+00,0.000000000000000000e+00
4.254800000000000360e+00,3.868300000000000072e+00,0.000000000000000000e+00
4.267299999999999649e+00,3.863500000000000156e+00,0.000000000000000000e+00
4.280199999999999783e+00,3.858600000000000030e+00,0.000000000000000000e+00
4.293300000000000338e+00,3.853499999999999925e+00,0.000000000000000000e+00
4.306700000000000195e+00,3.848399999999999821e+00,0.000000000000000000e+00
4.320400000000000240e+00,3.842999999999999972e+00,0.000000000000000000e+00
4.334399999999999586e+00,3.837600000000000122e+00,0.000000000000000000e+00
4.348600000000000243e+00,3.831999999999999851e+00,0.000000000000000000e+00
4.363100000000000200e+00,3.826200000000000045e+00,0.000000000000000000e+00
4.377900000000000347e+00,3.820300000000000029e+00,0.000000000000000000e+00
4.392999999999999794e+00,3.814299999999999802e+00,0.000000000000000000e+00
4.408299999999999663e+00,3.807999999999999829e+00,0.000000000000000000e+00
4.423899999999999721e+00,3.801600000000000090e+00,0.000000000000000000e+00
4.439799999999999969e+00,3.795100000000000140e+00,0.000000000000000000e+00
4.455899999999999750e+00,3.788300000000000001e+00,0.000000000000000000e+00
4.472299999999999720e+00,3.781400000000000095e+00,0.000000000000000000e+00
4.488999999999999879e+00,3.774300000000000210e+00,0.000000000000000000e+00
4.506000000000000227e+00,3.766999999999999904e+00,0.000000000000000000e+00
4.523200000000000109e+00,3.759500000000000064e+00,0.000000000000000000e+00
4.540600000000000414e+00,3.751799999999999802e+00,0.000000000000000000e+00
4.558399999999999785e+00,3.743900000000000006e+00,0.000000000000000000e+00
4.576399999999999579e+00,3.735799999999999788e+00,0.000000000000000000e+00
4.594699999999999562e+00,3.727399999999999824e+00,0.000000000000000000e+00
4.613199999999999967e+00,3.718900000000000095e+00,0.000000000000000000e+00
4.631999999999999673e+00,3.710100000000000176e+00,0.000000000000000000e+00
4.651099999999999568e+00,3.701099999999999834e+00,0.000000000000000000e+00
4.670499999999999652e+00,3.691800000000000193e+00,0.000000000000000000e+00
4.690100000000000158e+00,3.682300000000000129e+00,0.000000000000000000e+00
4.709999999999999964e+00,3.672600000000000087e+00,0.000000000000000000e+00
4.730100000000000193e+00,3.662599999999999856e+00,0.000000000000000000e+00
4.750499999999999723e+00,3.652400000000000091e+00,0.000000000000000000e+00
4.771200000000000330e+00,3.641900000000000137e+00,0.000000000000000000e+00
4.792200000000000237e+00,3.631099999999999994e+00,0.000000000000000000e+00
4.813399999999999679e+00,3.620099999999999874e+00,0.000000000000000000e+00
4.834900000000000198e+00,3.608900000000000219e+00,0.000000000000000000e+00
4.856700000000000017e+00,3.597300000000000164e+00,0.000000000000000000e+00
4.878800000000000026e+00,3.585500000000000131e+00,0.000000000000000000e+00
4.901099999999999568e+00,3.573399999999999910e+00,0.000000000000000000e+00
4.923700000000000188e+00,3.560999999999999943e+00,0.000000000000000000e+00
4.946600000000000108e+00,3.548299999999999788e+00,0.000000000000000000e+00
4.969800000000000217e+00,3.535299999999999887e+00,0.000000000000000000e+00
4.993199999999999861e+00,3.522100000000000009e+00,0.000000000000000000e+00
5.017000000000000348e+00,3.508599999999999941e+00,0.000000000000000000e+00
5.041000000000000369e+00,3.494699999999999918e+00,0.000000000000000000e+00
5.065299999999999692e+00,3.480599999999999916e+00,0.000000000000000000e+00
5.089900000000000091e+00,3.466200000000000170e+00,0.000000000000000000e+00
5.114799999999999791e+00,3.451400000000000023e+00,0.000000000000000000e+00
5.139899999999999913e+00,3.436399999999999899e+00,0.000000000000000000e+00
5.165399999999999991e+00,3.421100000000000030e+00,0.000000000000000000e+00
5.191099999999999604e+00,3.405499999999999972e+00,0.000000000000000000e+00
5.217100000000000293e+00,3.389600000000000168e+00,0.000000000000000000e+00
5.243500000000000050e+00,3.373400000000000176e+00,0.000000000000000000e+00
5.270100000000000229e+00,3.356799999999999784e+00,0.000000000000000000e+00
5.296899999999999942e+00,3.339999999999999858e+00,0.000000000000000000e+00
5.324099999999999611e+00,3.322900000000000187e+00,0.000000000000000000e+00
5.351600000000000357e+00,3.305499999999999883e+00,0.000000000000000000e+00
5.379400000000000404e+00,3.287900000000000045e+00,0.000000000000000000e+00
5.407399999999999984e+00,3.269899999999999807e+00,0.000000000000000000e+00
5.435800000000000409e+00,3.251599999999999824e+00,0.000000000000000000e+00
5.464400000000000368e+00,3.233099999999999863e+00,0.000000000000000000e+00
5.493299999999999628e+00,3.214300000000000157e+00,0.000000000000000000e+00
5.522499999999999964e+00,3.195199999999999818e+00,0.000000000000000000e+00
5.551999999999999602e+00,3.175899999999999945e+00,0.000000000000000000e+00
5.581699999999999662e+00,3.156299999999999883e+00,0.000000000000000000e+00
5.611699999999999910e+00,3.136400000000000077e+00,0.000000000000000000e+00
5.642000000000000348e+00,3.116299999999999848e+00,0.000000000000000000e+00
5.672600000000000087e+00,3.096000000000000085e+00,0.000000000000000000e+00
5.703500000000000014e+00,3.075400000000000134e+00,0.000000000000000000e+00
5.734600000000000364e+00,3.054600000000000204e+00,0.000000000000000000e+00
5.765900000000000247e+00,3.033599999999999852e+00,0.000000000000000000e+00
5.797500000000000320e+00,3.012399999999999967e+00,0.000000000000000000e+00
5.829399999999999693e+00,2.991099999999999870e+00,0.000000000000000000e+00
5.861500000000000377e+00,2.969500000000000028e+00,0.000000000000000000e+00
5.893799999999999706e+00,2.947700000000000209e+00,0.000000000000000000e+00
5.926400000000000112e+00,2.925800000000000178e+00,0.000000000000000000e+00
5.959200000000000053e+00,2.903799999999999937e+00,0.000000000000000000e+00
5.992200000000000415e+00,2.881600000000000161e+00,0.000000000000000000e+00
6.025400000000000311e+00,2.859300000000000175e+00,0.000000000000000000e+00
6.058799999999999741e+00,2.836899999999999977e+00,0.000000000000000000e+00
6.092399999999999594e+00,2.814400000000000013e+00,0.000000000000000000e+00
6.126199999999999868e+00,2.791900000000000048e+00,0.000000000000000000e+00
6.160099999999999909e+00,2.769299999999999873e+00,0.000000000000000000e+00
6.194200000000000372e+00,2.746599999999999930e+00,0.000000000000000000e+00
6.228500000000000369e+00,2.724000000000000199e+00,0.000000000000000000e+00
6.262800000000000367e+00,2.701299999999999812e+00,0.000000000000000000e+00
6.297299999999999898e+00,2.678599999999999870e+00,0.000000000000000000e+00
6.331900000000000084e+00,2.656000000000000139e+00,0.000000000000000000e+00
6.366600000000000037e+00,2.633399999999999963e+00,0.000000000000000000e+00
6.401299999999999990e+00,2.610899999999999999e+00,0.000000000000000000e+00
6.436099999999999710e+00,2.588499999999999801e+00,0.000000000000000000e+00
6.470900000000000318e+00,2.566199999999999815e+00,0.000000000000000000e+00
6.505799999999999805e+00,2.544000000000000039e+00,0.000000000000000000e+00
6.540700000000000180e+00,2.521999999999999797e+00,0.000000000000000000e+00
6.575499999999999901e+00,2.500199999999999978e+00,0.000000000000000000e+00
6.610299999999999621e+00,2.478600000000000136e+00,0.000000000000000000e+00
6.645100000000000229e+00,2.457199999999999829e+00,0.000000000000000000e+00
6.679800000000000182e+00,2.435999999999999943e+00,0.000000000000000000e+00
6.714400000000000368e+00,2.415099999999999802e+00,0.000000000000000000e+00
6.748899999999999899e+00,2.394499999999999851e+00,0.000000000000000000e+00
6.783199999999999896e+00,2.374200000000000088e+00,0.000000000000000000e+00
6.817400000000000126e+00,2.354299999999999837e+00,0.000000000000000000e+00
6.851399999999999935e+00,2.334700000000000220e+00,0.000000000000000000e+00
6.885100000000000442e+00,2.315500000000000114e+00,0.000000000000000000e+00
6.918700000000000294e+00,2.296800000000000175e+00,0.000000000000000000e+00
6.951999999999999957e+00,2.278399999999999981e+00,0.000000000000000000e+00
6.985000000000000320e+00,2.260499999999999954e+00,0.000000000000000000e+00
7.017599999999999838e+00,2.243100000000000094e+00,0.000000000000000000e+00
7.049999999999999822e+00,2.226199999999999957e+00,0.000000000000000000e+00
7.081900000000000084e+00,2.209799999999999986e+00,0.000000000000000000e+00
7.113500000000000156e+00,2.193900000000000183e+00,0.000000000000000000e+00
7.144700000000000273e+00,2.178599999999999870e+00,0.000000000000000000e+00
7.175399999999999778e+00,2.163899999999999935e+00,0.000000000000000000e+00
7.205599999999999561e+00,2.149799999999999933e+00,0.000000000000000000e+00
7.235299999999999621e+00,2.136200000000000099e+00,0.000000000000000000e+00
7.264499999999999957e+00,2.123299999999999965e+00,0.000000000000000000e+00
7.293099999999999916e+00,2.111099999999999977e+00,0.000000000000000000e+00
7.321100000000000385e+00,2.099499999999999922e+00,0.000000000000000000e+00
7.348499999999999588e+00,2.088499999999999801e+00,0.000000000000000000e+00
7.375300000000000189e+00,2.078199999999999825e+00,0.000000000000000000e+00
7.401399999999999757e+00,2.068599999999999994e+00,0.000000000000000000e+00
7.426800000000000068e+00,2.059699999999999864e+00,0.000000000000000000e+00
7.451399999999999579e+00,2.051499999999999879e+00,0.000000000000000000e+00
7.475399999999999601e+00,2.043899999999999828e+00,0.000000000000000000e+00
7.498499999999999943e+00,2.036999999999999922e+00,0.000000000000000000e+00
7.520800000000000374e+00,2.030800000000000161e+00,0.000000000000000000e+00
7.542399999999999771e+00,2.025199999999999889e+00,0.000000000000000000e+00
7.562999999999999723e+00,2.020300000000000207e+00,0.000000000000000000e+00
7.582799999999999763e+00,2.016000000000000014e+00,0.000000000000000000e+00
7.601799999999999891e+00,2.012300000000000200e+00,0.000000000000000000e+00
7.619799999999999685e+00,2.009199999999999875e+00,0.000000000000000000e+00
7.636899999999999800e+00,2.006600000000000161e+00,0.000000000000000000e+00
7.653100000000000236e+00,2.004500000000000171e+00,0.000000000000000000e+00
7.668400000000000105e+00,2.002899999999999903e+00,0.000000000000000000e+00
7.682699999999999640e+00,2.001700000000000035e+00,0.000000000000000000e+00
7.695999999999999730e+00,2.000900000000000123e+00,0.000000000000000000e+00
7.708400000000000141e+00,2.000399999999999956e+00,0.000000000000000000e+00
7.719899999999999984e+00,2.000100000000000211e+00,0.000000000000000000e+00
7.730400000000000382e+00,2.000000000000000000e+00,0.000000000000000000e+00
7.739899999999999558e+00,2.000000000000000000e+00,0.000000000000000000e+00
